programmer_id,field_name
P81240,ServerMange
P81241,Back_End
P81242,Front_End
P81243,Full_Stack
P81244,ServerMange
P81245,DBManege
P81246,Front_End
P81247,Back_End
P81248,DBManege
P81249,Front_End
P81250,Back_End
P81251,DBManege
P81252,Front_End
P81253,DBManege
P81254,Front_End
P81255,DBManege
P81256,Full_Stack
P81257,Back_End
P81258,ServerMange
P81259,Full_Stack
P81260,Full_Stack
P81261,Back_End
P81262,Back_End
P81263,DBManege
P81264,ServerMange
P81265,Front_End
P81266,DBManege
P81267,Front_End
P81268,ServerMange
P81269,Front_End
P81270,ServerMange
P81271,Back_End
P81272,Back_End
P81273,Front_End
P81274,Full_Stack
P81275,ServerMange
P81276,ServerMange
P81277,Back_End
P81278,Full_Stack
P81279,ServerMange
P81280,Back_End
P81281,DBManege
P81282,Back_End
P81283,ServerMange
P81284,Back_End
P81285,Full_Stack
P81286,Full_Stack
P81287,Front_End
P81288,DBManege
P81289,Back_End
P81290,Front_End
P81291,Full_Stack
P81292,Front_End
P81293,Full_Stack
P81294,DBManege
P81295,DBManege
P81296,Front_End
P81297,Full_Stack
P81298,Back_End
P81299,Front_End
P81300,Full_Stack
P81301,DBManege
P81302,Front_End
P81303,Back_End
P81304,Back_End
P81305,DBManege
P81306,Front_End
P81307,Back_End
P81308,Full_Stack
P81309,DBManege
P81310,Back_End
P81311,Back_End
P81312,Back_End
P81313,Back_End
P81314,ServerMange
P81315,Full_Stack
P81316,ServerMange
P81317,DBManege
P81318,Full_Stack
P81319,Back_End
P81320,Full_Stack
P81321,ServerMange
P81322,DBManege
P81323,Front_End
P81324,Back_End
P81325,ServerMange
P81326,ServerMange
P81327,Full_Stack
P81328,Back_End
P81329,Front_End
P81330,ServerMange
P81331,Front_End
P81332,ServerMange
P81333,Back_End
P81334,Back_End
P81335,ServerMange
P81336,ServerMange
P81337,DBManege
P81338,DBManege
P81339,Front_End
P81340,Back_End
P81341,Full_Stack
P81342,ServerMange
P81343,Back_End
P81344,Back_End
P81345,ServerMange
P81346,DBManege
P81347,Back_End
P81348,Front_End
P81349,DBManege
P81350,DBManege
P81351,Back_End
P81352,Back_End
P81353,Full_Stack
P81354,ServerMange
P81355,Front_End
P81356,Full_Stack
P81357,Back_End
P81358,Front_End
P81359,ServerMange
P81360,Front_End
P81361,Front_End
P81362,Front_End
P81363,ServerMange
P81364,Back_End
P81365,ServerMange
P81366,ServerMange
P81367,ServerMange
P81368,Front_End
P81369,ServerMange
P81370,ServerMange
P81371,ServerMange
P81372,Front_End
P81373,Full_Stack
P81374,DBManege
P81375,ServerMange
P81376,Back_End
P81377,ServerMange
P81378,Front_End
P81379,Full_Stack
P81380,Front_End
P81381,Full_Stack
P81382,Front_End
P81383,DBManege
P81384,Front_End
P81385,DBManege
P81386,DBManege
P81387,Full_Stack
P81388,Full_Stack
P81389,Front_End
P81390,ServerMange
P81391,DBManege
P81392,Full_Stack
P81393,Front_End
P81394,Back_End
P81395,ServerMange
P81396,Back_End
P81397,Full_Stack
P81398,ServerMange
P81399,DBManege
P81400,Full_Stack
P81401,DBManege
P81402,ServerMange
P81403,ServerMange
P81404,Back_End
P81405,Back_End
P81406,Full_Stack
P81407,Front_End
P81408,Back_End
P81409,ServerMange
P81410,Back_End
P81411,DBManege
P81412,Front_End
P81413,Full_Stack
P81414,DBManege
P81415,ServerMange
P81416,ServerMange
P81417,ServerMange
P81418,Full_Stack
P81419,ServerMange
P81420,Back_End
P81421,ServerMange
P81422,Back_End
P81423,ServerMange
P81424,DBManege
P81425,Back_End
P81426,Back_End
P81427,ServerMange
P81428,Full_Stack
P81429,ServerMange
P81430,ServerMange
P81431,Back_End
P81432,Back_End
P81433,Front_End
P81434,ServerMange
P81435,ServerMange
P81436,Back_End
P81437,Back_End
P81438,Full_Stack
P81439,Front_End
P81440,DBManege
P81441,ServerMange
P81442,ServerMange
P81443,Full_Stack
P81444,Front_End
P81445,Back_End
P81446,DBManege
P81447,ServerMange
P81448,ServerMange
P81449,Front_End
P81450,Front_End
P81451,Full_Stack
P81452,Full_Stack
P81453,DBManege
P81454,DBManege
P81455,Front_End
P81456,DBManege
P81457,Front_End
P81458,DBManege
P81459,Full_Stack
P81460,Full_Stack
P81461,DBManege
P81462,Front_End
P81463,DBManege
P81464,ServerMange
P81465,Full_Stack
P81466,Back_End
P81467,Back_End
P81468,Front_End
P81469,Front_End
P81470,DBManege
P81471,Back_End
P81472,Full_Stack
P81473,Full_Stack
P81474,ServerMange
P81475,Front_End
P81476,ServerMange
P81477,Front_End
P81478,Front_End
P81479,ServerMange
P81480,Back_End
P81481,Full_Stack
P81482,DBManege
P81483,ServerMange
P81484,Full_Stack
P81485,Back_End
P81486,Back_End
P81487,Full_Stack
P81488,Front_End
P81489,Front_End
P81490,Front_End
P81491,Back_End
P81492,Back_End
P81493,Back_End
P81494,ServerMange
P81495,Full_Stack
P81496,ServerMange
P81497,DBManege
P81498,Full_Stack
P81499,DBManege
P81500,Front_End
P81501,Front_End
P81502,ServerMange
P81503,ServerMange
P81504,ServerMange
P81505,Back_End
P81506,Front_End
P81507,Full_Stack
P81508,ServerMange
P81509,DBManege
P81510,Back_End
P81511,ServerMange
P81512,DBManege
P81513,ServerMange
P81514,Back_End
P81515,Front_End
P81516,ServerMange
P81517,Front_End
P81518,Front_End
P81519,DBManege
P81520,ServerMange
P81521,DBManege
P81522,Full_Stack
P81523,ServerMange
P81524,ServerMange
P81525,ServerMange
P81526,Full_Stack
P81527,DBManege
P81528,Back_End
P81529,DBManege
P81530,ServerMange
P81531,Full_Stack
P81532,Front_End
P81533,Full_Stack
P81534,ServerMange
P81535,Front_End
P81536,ServerMange
P81537,Full_Stack
P81538,Front_End
P81539,Front_End
P81540,DBManege
P81541,Full_Stack
P81542,DBManege
P81543,Front_End
P81544,Back_End
P81545,Full_Stack
P81546,Back_End
P81547,Full_Stack
P81548,Back_End
P81549,Back_End
P81550,DBManege
P81551,Back_End
P81552,Back_End
P81553,Front_End
P81554,Front_End
P81555,DBManege
P81556,ServerMange
P81557,ServerMange
P81558,Front_End
P81559,ServerMange
P81560,DBManege
P81561,Back_End
P81562,ServerMange
P81563,DBManege
P81564,ServerMange
P81565,ServerMange
P81566,DBManege
P81567,DBManege
P81568,DBManege
P81569,ServerMange
P81570,ServerMange
P81571,DBManege
P81572,DBManege
P81573,Front_End
P81574,Front_End
P81575,Front_End
P81576,DBManege
P81577,Front_End
P81578,Back_End
P81579,Back_End
P81580,DBManege
P81581,DBManege
P81582,Front_End
P81583,Front_End
P81584,DBManege
P81585,ServerMange
P81586,DBManege
P81587,Full_Stack
P81588,Front_End
P81589,DBManege
P81590,DBManege
P81591,DBManege
P81592,Front_End
P81593,Front_End
P81594,ServerMange
P81595,Front_End
P81596,DBManege
P81597,Front_End
P81598,Back_End
P81599,Full_Stack
P81600,Back_End
P81601,Front_End
P81602,ServerMange
P81603,Front_End
P81604,Back_End
P81605,Back_End
P81606,Full_Stack
P81607,Front_End
P81608,DBManege
P81609,Back_End
P81610,DBManege
P81611,Full_Stack
P81612,DBManege
P81613,Front_End
P81614,Front_End
P81615,Back_End
P81616,Back_End
P81617,ServerMange
P81618,Front_End
P81619,Front_End
P81620,ServerMange
P81621,ServerMange
P81622,Full_Stack
P81623,Full_Stack
P81624,Front_End
P81625,DBManege
P81626,Back_End
P81627,ServerMange
P81628,Front_End
P81629,ServerMange
P81630,Front_End
P81631,Back_End
P81632,Front_End
P81633,DBManege
P81634,DBManege
P81635,DBManege
P81636,Back_End
P81637,Front_End
P81638,DBManege
P81639,ServerMange
P81640,Front_End
P81641,Back_End
P81642,Back_End
P81643,Front_End
P81644,ServerMange
P81645,Back_End
P81646,Back_End
P81647,ServerMange
P81648,Back_End
P81649,DBManege
P81650,DBManege
P81651,Back_End
P81652,Front_End
P81653,Front_End
P81654,ServerMange
P81655,Back_End
P81656,DBManege
P81657,DBManege
P81658,Front_End
P81659,ServerMange
P81660,DBManege
P81661,ServerMange
P81662,Back_End
P81663,DBManege
P81664,Full_Stack
P81665,Full_Stack
P81666,Front_End
P81667,Front_End
P81668,DBManege
P81669,Front_End
P81670,DBManege
P81671,DBManege
P81672,ServerMange
P81673,Full_Stack
P81674,ServerMange
P81675,DBManege
P81676,Front_End
P81677,DBManege
P81678,Front_End
P81679,ServerMange
P81680,DBManege
P81681,ServerMange
P81682,Front_End
P81683,Front_End
P81684,Back_End
P81685,DBManege
P81686,Full_Stack
P81687,Full_Stack
P81688,DBManege
P81689,Front_End
P81690,DBManege
P81691,Full_Stack
P81692,Back_End
P81693,Full_Stack
P81694,ServerMange
P81695,Back_End
P81696,Back_End
P81697,ServerMange
P81698,Full_Stack
P81699,DBManege
P81700,DBManege
P81701,Front_End
P81702,Full_Stack
P81703,Back_End
P81704,ServerMange
P81705,Front_End
P81706,DBManege
P81707,DBManege
P81708,DBManege
P81709,DBManege
P81710,Full_Stack
P81711,Full_Stack
P81712,DBManege
P81713,Front_End
P81714,Back_End
P81715,ServerMange
P81716,Front_End
P81717,DBManege
P81718,Full_Stack
P81719,ServerMange
P81720,Front_End
P81721,Back_End
P81722,Front_End
P81723,DBManege
P81724,Front_End
P81725,ServerMange
P81726,DBManege
P81727,DBManege
P81728,Front_End
P81729,Full_Stack
P81730,Front_End
P81731,Full_Stack
P81732,DBManege
P81733,DBManege
P81734,Full_Stack
P81735,ServerMange
P81736,Back_End
P81737,Back_End
P81738,Front_End
P81739,ServerMange
P81740,Front_End
P81741,Back_End
P81742,DBManege
P81743,Front_End
P81744,Full_Stack
P81745,Back_End
P81746,Front_End
P81747,DBManege
P81748,Full_Stack
P81749,Front_End
P81750,ServerMange
P81751,Back_End
P81752,ServerMange
P81753,Full_Stack
P81754,DBManege
P81755,ServerMange
P81756,Full_Stack
P81757,DBManege
P81758,DBManege
P81759,DBManege
P81760,Front_End
P81761,DBManege
P81762,ServerMange
P81763,DBManege
P81764,ServerMange
P81765,Full_Stack
P81766,Back_End
P81767,Back_End
P81768,Full_Stack
P81769,Back_End
P81770,DBManege
P81771,Front_End
P81772,Full_Stack
P81773,Full_Stack
P81774,ServerMange
P81775,DBManege
P81776,DBManege
P81777,ServerMange
P81778,Back_End
P81779,Front_End
P81780,Back_End
P81781,Full_Stack
P81782,Front_End
P81783,Front_End
P81784,Back_End
P81785,Back_End
P81786,ServerMange
P81787,Full_Stack
P81788,DBManege
P81789,Back_End
P81790,Back_End
P81791,ServerMange
P81792,DBManege
P81793,ServerMange
P81794,Full_Stack
P81795,DBManege
P81796,ServerMange
P81797,ServerMange
P81798,Full_Stack
P81799,Full_Stack
P81800,Back_End
P81801,Full_Stack
P81802,ServerMange
P81803,Back_End
P81804,Front_End
P81805,Full_Stack
P81806,DBManege
P81807,Front_End
P81808,Front_End
P81809,Front_End
P81810,Front_End
P81811,DBManege
P81812,Back_End
P81813,Front_End
P81814,Back_End
P81815,Front_End
P81816,Front_End
P81817,Full_Stack
P81818,Full_Stack
P81819,ServerMange
P81820,Back_End
P81821,Back_End
P81822,DBManege
P81823,Full_Stack
P81824,Front_End
P81825,Front_End
P81826,Full_Stack
P81827,Front_End
P81828,Front_End
P81829,DBManege
P81830,Full_Stack
P81831,DBManege
P81832,DBManege
P81833,DBManege
P81834,Front_End
P81835,Back_End
P81836,Front_End
P81837,DBManege
P81838,Back_End
P81839,DBManege
P81840,ServerMange
P81841,DBManege
P81842,Front_End
P81843,DBManege
P81844,DBManege
P81845,Front_End
P81846,Full_Stack
P81847,ServerMange
P81848,Back_End
P81849,DBManege
P81850,Front_End
P81851,Front_End
P81852,Back_End
P81853,Back_End
P81854,Front_End
P81855,Full_Stack
P81856,DBManege
P81857,ServerMange
P81858,DBManege
P81859,Front_End
P81860,Full_Stack
P81861,Back_End
P81862,Front_End
P81863,ServerMange
P81864,Front_End
P81865,ServerMange
P81866,Full_Stack
P81867,ServerMange
P81868,DBManege
P81869,Front_End
P81870,DBManege
P81871,Back_End
P81872,ServerMange
P81873,Front_End
P81874,Front_End
P81875,Back_End
P81876,Front_End
P81877,Full_Stack
P81878,DBManege
P81879,Full_Stack
P81880,ServerMange
P81881,Back_End
P81882,ServerMange
P81883,DBManege
P81884,Back_End
P81885,DBManege
P81886,DBManege
P81887,Front_End
P81888,Front_End
P81889,Full_Stack
P81890,Front_End
P81891,Front_End
P81892,Front_End
P81893,Full_Stack
P81894,Full_Stack
P81895,DBManege
P81896,ServerMange
P81897,Front_End
P81898,Full_Stack
P81899,Back_End
P81900,DBManege
P81901,Back_End
P81902,Back_End
P81903,Full_Stack
P81904,ServerMange
P81905,Full_Stack
P81906,Full_Stack
P81907,Back_End
P81908,Front_End
P81909,Front_End
P81910,Front_End
P81911,Back_End
P81912,ServerMange
P81913,Front_End
P81914,ServerMange
P81915,ServerMange
P81916,Back_End
P81917,ServerMange
P81918,Back_End
P81919,ServerMange
P81920,ServerMange
P81921,DBManege
P81922,DBManege
P81923,ServerMange
P81924,Back_End
P81925,ServerMange
P81926,ServerMange
P81927,DBManege
P81928,DBManege
P81929,Full_Stack
P81930,Front_End
P81931,Back_End
P81932,ServerMange
P81933,Front_End
P81934,DBManege
P81935,Back_End
P81936,ServerMange
P81937,ServerMange
P81938,ServerMange
P81939,Back_End
P81940,Back_End
P81941,Back_End
P81942,DBManege
P81943,DBManege
P81944,Full_Stack
P81945,Front_End
P81946,Back_End
P81947,Full_Stack
P81948,Full_Stack
P81949,Back_End
P81950,Front_End
P81951,Back_End
P81952,ServerMange
P81953,Back_End
P81954,Full_Stack
P81955,Full_Stack
P81956,DBManege
P81957,Back_End
P81958,Full_Stack
P81959,Back_End
P81960,Front_End
P81961,ServerMange
P81962,Full_Stack
P81963,ServerMange
P81964,Back_End
P81965,Full_Stack
P81966,Back_End
P81967,ServerMange
P81968,DBManege
P81969,DBManege
P81970,Front_End
P81971,DBManege
P81972,Front_End
P81973,DBManege
P81974,DBManege
P81975,Full_Stack
P81976,DBManege
P81977,Back_End
P81978,ServerMange
P81979,Back_End
P81980,Front_End
P81981,Front_End
P81982,Full_Stack
P81983,Front_End
P81984,Back_End
P81985,DBManege
P81986,Front_End
P81987,Back_End
P81988,Front_End
P81989,DBManege
P81990,Back_End
P81991,Full_Stack
P81992,Front_End
P81993,DBManege
P81994,DBManege
P81995,ServerMange
P81996,Back_End
P81997,Full_Stack
P81998,Back_End
P81999,DBManege
P82000,Front_End
P82001,ServerMange
P82002,DBManege
P82003,Full_Stack
P82004,Full_Stack
P82005,Front_End
P82006,Full_Stack
P82007,Front_End
P82008,Back_End
P82009,Front_End
P82010,ServerMange
P82011,DBManege
P82012,DBManege
P82013,Back_End
P82014,Back_End
P82015,Full_Stack
P82016,Front_End
P82017,ServerMange
P82018,Full_Stack
P82019,Full_Stack
P82020,ServerMange
P82021,ServerMange
P82022,ServerMange
P82023,Front_End
P82024,Back_End
P82025,Back_End
P82026,DBManege
P82027,Back_End
P82028,Front_End
P82029,Front_End
P82030,Full_Stack
P82031,Full_Stack
P82032,Front_End
P82033,ServerMange
P82034,Front_End
P82035,DBManege
P82036,Front_End
P82037,DBManege
P82038,Back_End
P82039,Front_End
P82040,ServerMange
P82041,ServerMange
P82042,Front_End
P82043,Back_End
P82044,Front_End
P82045,Full_Stack
P82046,Back_End
P82047,Front_End
P82048,Front_End
P82049,Back_End
P82050,Front_End
P82051,Front_End
P82052,ServerMange
P82053,DBManege
P82054,ServerMange
P82055,ServerMange
P82056,Full_Stack
P82057,Full_Stack
P82058,Back_End
P82059,DBManege
P82060,Full_Stack
P82061,ServerMange
P82062,Back_End
P82063,Front_End
P82064,DBManege
P82065,Back_End
P82066,Full_Stack
P82067,DBManege
P82068,Full_Stack
P82069,ServerMange
P82070,Front_End
P82071,DBManege
P82072,Back_End
P82073,Front_End
P82074,ServerMange
P82075,Back_End
P82076,DBManege
P82077,Front_End
P82078,Back_End
P82079,ServerMange
P82080,Front_End
P82081,DBManege
P82082,ServerMange
P82083,Front_End
P82084,Front_End
P82085,Front_End
P82086,DBManege
P82087,Back_End
P82088,Back_End
P82089,Front_End
P82090,Back_End
P82091,Full_Stack
P82092,ServerMange
P82093,Front_End
P82094,Front_End
P82095,DBManege
P82096,DBManege
P82097,ServerMange
P82098,DBManege
P82099,ServerMange
P82100,Back_End
P82101,Full_Stack
P82102,Front_End
P82103,ServerMange
P82104,Back_End
P82105,Full_Stack
P82106,Back_End
P82107,DBManege
P82108,Front_End
P82109,Front_End
P82110,Full_Stack
P82111,DBManege
P82112,Full_Stack
P82113,Full_Stack
P82114,DBManege
P82115,DBManege
P82116,Front_End
P82117,ServerMange
P82118,ServerMange
P82119,Front_End
P82120,Back_End
P82121,Front_End
P82122,Back_End
P82123,ServerMange
P82124,ServerMange
P82125,Back_End
P82126,Back_End
P82127,ServerMange
P82128,Front_End
P82129,ServerMange
P82130,Full_Stack
P82131,Front_End
P82132,DBManege
P82133,Full_Stack
P82134,Full_Stack
P82135,ServerMange
P82136,DBManege
P82137,Back_End
P82138,Front_End
P82139,DBManege
P82140,Full_Stack
P82141,ServerMange
P82142,DBManege
P82143,Back_End
P82144,DBManege
P82145,Front_End
P82146,DBManege
P82147,Front_End
P82148,Back_End
P82149,Full_Stack
P82150,Full_Stack
P82151,Back_End
P82152,Back_End
P82153,Front_End
P82154,Back_End
P82155,Full_Stack
P82156,Front_End
P82157,ServerMange
P82158,DBManege
P82159,DBManege
P82160,ServerMange
P82161,Full_Stack
P82162,ServerMange
P82163,Back_End
P82164,DBManege
P82165,DBManege
P82166,Front_End
P82167,ServerMange
P82168,DBManege
P82169,Full_Stack
P82170,Front_End
P82171,Back_End
P82172,ServerMange
P82173,ServerMange
P82174,Front_End
P82175,Full_Stack
P82176,DBManege
P82177,Back_End
P82178,Front_End
P82179,DBManege
P82180,DBManege
P82181,Full_Stack
P82182,ServerMange
P82183,Full_Stack
P82184,Front_End
P82185,Front_End
P82186,Front_End
P82187,ServerMange
P82188,Full_Stack
P82189,ServerMange
P82190,DBManege
P82191,Full_Stack
P82192,Front_End
P82193,DBManege
P82194,ServerMange
P82195,DBManege
P82196,Full_Stack
P82197,ServerMange
P82198,ServerMange
P82199,DBManege
P82200,Back_End
P82201,ServerMange
P82202,Full_Stack
P82203,Full_Stack
P82204,Front_End
P82205,Front_End
P82206,Front_End
P82207,ServerMange
P82208,Back_End
P82209,Back_End
P82210,Front_End
P82211,DBManege
P82212,DBManege
P82213,DBManege
P82214,Full_Stack
P82215,Back_End
P82216,DBManege
P82217,Full_Stack
P82218,ServerMange
P82219,Full_Stack
P82220,Back_End
P82221,Back_End
P82222,Full_Stack
P82223,Front_End
P82224,ServerMange
P82225,ServerMange
P82226,DBManege
P82227,DBManege
P82228,Back_End
P82229,Back_End
P82230,ServerMange
P82231,Full_Stack
P82232,Full_Stack
P82233,ServerMange
P82234,ServerMange
P82235,DBManege
P82236,DBManege
P82237,Front_End
P82238,Front_End
P82239,Full_Stack
P82240,ServerMange
P82241,Back_End
P82242,DBManege
P82243,ServerMange
P82244,Back_End
P82245,Front_End
P82246,Full_Stack
P82247,Back_End
P82248,Front_End
P82249,DBManege
P82250,ServerMange
P82251,DBManege
P82252,ServerMange
P82253,Back_End
P82254,DBManege
P82255,Front_End
P82256,Front_End
P82257,Full_Stack
P82258,Back_End
P82259,ServerMange
P82260,ServerMange
P82261,Back_End
P82262,ServerMange
P82263,DBManege
P82264,DBManege
P82265,ServerMange
P82266,Full_Stack
P82267,Back_End
P82268,ServerMange
P82269,Front_End
P82270,DBManege
P82271,ServerMange
P82272,Back_End
P82273,DBManege
P82274,DBManege
P82275,DBManege
P82276,ServerMange
P82277,ServerMange
P82278,DBManege
P82279,DBManege
P82280,Back_End
P82281,ServerMange
P82282,DBManege
P82283,DBManege
P82284,Full_Stack
P82285,DBManege
P82286,Front_End
P82287,DBManege
P82288,ServerMange
P82289,Full_Stack
P82290,Full_Stack
P82291,Front_End
P82292,Back_End
P82293,ServerMange
P82294,DBManege
P82295,DBManege
P82296,DBManege
P82297,Full_Stack
P82298,Back_End
P82299,Front_End
P82300,Full_Stack
P82301,Back_End
P82302,Front_End
P82303,Full_Stack
P82304,Front_End
P82305,DBManege
P82306,DBManege
P82307,Full_Stack
P82308,Full_Stack
P82309,ServerMange
P82310,DBManege
P82311,Full_Stack
P82312,Full_Stack
P82313,Full_Stack
P82314,DBManege
P82315,ServerMange
P82316,ServerMange
P82317,DBManege
P82318,Back_End
P82319,ServerMange
P82320,DBManege
P82321,Back_End
P82322,DBManege
P82323,ServerMange
P82324,Front_End
P82325,Full_Stack
P82326,Back_End
P82327,Front_End
P82328,DBManege
P82329,DBManege
P82330,Back_End
P82331,Front_End
P82332,Full_Stack
P82333,DBManege
P82334,Front_End
P82335,ServerMange
P82336,ServerMange
P82337,Full_Stack
P82338,DBManege
P82339,Full_Stack
P82340,Full_Stack
P82341,DBManege
P82342,Back_End
P82343,DBManege
P82344,DBManege
P82345,Full_Stack
P82346,ServerMange
P82347,Back_End
P82348,DBManege
P82349,Front_End
P82350,Full_Stack
P82351,Front_End
P82352,Front_End
P82353,Back_End
P82354,ServerMange
P82355,Back_End
P82356,Full_Stack
P82357,DBManege
P82358,DBManege
P82359,Full_Stack
P82360,Front_End
P82361,Back_End
P82362,Front_End
P82363,Back_End
P82364,DBManege
P82365,ServerMange
P82366,Back_End
P82367,Full_Stack
P82368,ServerMange
P82369,Full_Stack
P82370,ServerMange
P82371,Front_End
P82372,ServerMange
P82373,DBManege
P82374,ServerMange
P82375,ServerMange
P82376,Full_Stack
P82377,Full_Stack
P82378,Full_Stack
P82379,Front_End
P82380,Full_Stack
P82381,Back_End
P82382,Front_End
P82383,Front_End
P82384,Front_End
P82385,Full_Stack
P82386,Front_End
P82387,DBManege
P82388,Back_End
P82389,DBManege
P82390,DBManege
P82391,ServerMange
P82392,Back_End
P82393,ServerMange
P82394,DBManege
P82395,ServerMange
P82396,Front_End
P82397,Back_End
P82398,DBManege
P82399,Full_Stack
P82400,DBManege
P82401,Full_Stack
P82402,Back_End
P82403,Back_End
P82404,Front_End
P82405,Back_End
P82406,Back_End
P82407,DBManege
P82408,Back_End
P82409,Front_End
P82410,ServerMange
P82411,Full_Stack
P82412,Back_End
P82413,DBManege
P82414,ServerMange
P82415,Back_End
P82416,DBManege
P82417,Back_End
P82418,ServerMange
P82419,Full_Stack
P82420,Full_Stack
P82421,Back_End
P82422,DBManege
P82423,Front_End
P82424,DBManege
P82425,Back_End
P82426,Front_End
P82427,Back_End
P82428,Back_End
P82429,Full_Stack
P82430,Full_Stack
P82431,Full_Stack
P82432,Full_Stack
P82433,ServerMange
P82434,DBManege
P82435,Front_End
P82436,Back_End
P82437,ServerMange
P82438,Front_End
P82439,ServerMange
P82440,DBManege
P82441,Front_End
P82442,Full_Stack
P82443,ServerMange
P82444,Back_End
P82445,Back_End
P82446,Back_End
P82447,Full_Stack
P82448,Front_End
P82449,ServerMange
P82450,DBManege
P82451,Front_End
P82452,Front_End
P82453,Back_End
P82454,Front_End
P82455,Back_End
P82456,Full_Stack
P82457,Full_Stack
P82458,ServerMange
P82459,Front_End
P82460,Back_End
P82461,Full_Stack
P82462,Full_Stack
P82463,Full_Stack
P82464,DBManege
P82465,DBManege
P82466,Front_End
P82467,Full_Stack
P82468,Front_End
P82469,Front_End
P82470,Front_End
P82471,Front_End
P82472,DBManege
P82473,Front_End
P82474,Full_Stack
P82475,Back_End
P82476,DBManege
P82477,Full_Stack
P82478,DBManege
P82479,ServerMange
P82480,Front_End
P82481,Front_End
P82482,ServerMange
P82483,Front_End
P82484,Front_End
P82485,Front_End
P82486,Full_Stack
P82487,Front_End
P82488,Full_Stack
P82489,DBManege
P82490,Back_End
P82491,Full_Stack
P82492,Full_Stack
P82493,DBManege
P82494,ServerMange
P82495,Front_End
P82496,DBManege
P82497,Back_End
P82498,Back_End
P82499,Back_End
P82500,Full_Stack
P82501,Back_End
P82502,Back_End
P82503,ServerMange
P82504,Back_End
P82505,ServerMange
P82506,DBManege
P82507,Back_End
P82508,Front_End
P82509,ServerMange
P82510,DBManege
P82511,Front_End
P82512,DBManege
P82513,Front_End
P82514,Front_End
P82515,Back_End
P82516,Back_End
P82517,DBManege
P82518,DBManege
P82519,Back_End
P82520,Full_Stack
P82521,Full_Stack
P82522,DBManege
P82523,Full_Stack
P82524,Full_Stack
P82525,ServerMange
P82526,Full_Stack
P82527,DBManege
P82528,Full_Stack
P82529,DBManege
P82530,Back_End
P82531,Front_End
P82532,DBManege
P82533,DBManege
P82534,DBManege
P82535,ServerMange
P82536,ServerMange
P82537,DBManege
P82538,Back_End
P82539,Back_End
P82540,Front_End
P82541,ServerMange
P82542,Full_Stack
P82543,ServerMange
P82544,DBManege
P82545,ServerMange
P82546,Front_End
P82547,Full_Stack
P82548,DBManege
P82549,ServerMange
P82550,ServerMange
P82551,DBManege
P82552,DBManege
P82553,Back_End
P82554,Back_End
P82555,Full_Stack
P82556,Front_End
P82557,ServerMange
P82558,Front_End
P82559,Front_End
P82560,ServerMange
P82561,Back_End
P82562,ServerMange
P82563,ServerMange
P82564,Back_End
P82565,ServerMange
P82566,ServerMange
P82567,ServerMange
P82568,ServerMange
P82569,ServerMange
P82570,ServerMange
P82571,Full_Stack
P82572,Full_Stack
P82573,Back_End
P82574,DBManege
P82575,DBManege
P82576,DBManege
P82577,DBManege
P82578,ServerMange
P82579,Full_Stack
P82580,Back_End
P82581,Front_End
P82582,DBManege
P82583,Full_Stack
P82584,Front_End
P82585,Back_End
P82586,Back_End
P82587,Back_End
P82588,ServerMange
P82589,DBManege
P82590,DBManege
P82591,Full_Stack
P82592,Full_Stack
P82593,Full_Stack
P82594,ServerMange
P82595,Front_End
P82596,Front_End
P82597,DBManege
P82598,Back_End
P82599,DBManege
P82600,ServerMange
P82601,Front_End
P82602,Back_End
P82603,DBManege
P82604,Back_End
P82605,Front_End
P82606,Back_End
P82607,ServerMange
P82608,DBManege
P82609,DBManege
P82610,ServerMange
P82611,ServerMange
P82612,ServerMange
P82613,ServerMange
P82614,Full_Stack
P82615,Back_End
P82616,Back_End
P82617,Front_End
P82618,Back_End
P82619,ServerMange
P82620,DBManege
P82621,Full_Stack
P82622,Front_End
P82623,ServerMange
P82624,Full_Stack
P82625,Back_End
P82626,ServerMange
P82627,Full_Stack
P82628,Full_Stack
P82629,DBManege
P82630,ServerMange
P82631,ServerMange
P82632,Back_End
P82633,DBManege
P82634,Front_End
P82635,Front_End
P82636,ServerMange
P82637,Front_End
P82638,DBManege
P82639,Back_End
P82640,DBManege
P82641,ServerMange
P82642,ServerMange
P82643,Back_End
P82644,DBManege
P82645,Back_End
P82646,Front_End
P82647,ServerMange
P82648,Full_Stack
P82649,ServerMange
P82650,Full_Stack
P82651,Full_Stack
P82652,Full_Stack
P82653,ServerMange
P82654,Full_Stack
P82655,Front_End
P82656,DBManege
P82657,Back_End
P82658,ServerMange
P82659,Front_End
P82660,ServerMange
P82661,Front_End
P82662,DBManege
P82663,ServerMange
P82664,Back_End
P82665,Back_End
P82666,ServerMange
P82667,Back_End
P82668,Front_End
P82669,Front_End
P82670,Front_End
P82671,DBManege
P82672,Front_End
P82673,Front_End
P82674,Front_End
P82675,Front_End
P82676,Front_End
P82677,Front_End
P82678,Front_End
P82679,ServerMange
P82680,Front_End
P82681,DBManege
P82682,DBManege
P82683,Full_Stack
P82684,DBManege
P82685,Back_End
P82686,Front_End
P82687,Front_End
P82688,Back_End
P82689,Full_Stack
P82690,DBManege
P82691,Front_End
P82692,Front_End
P82693,Back_End
P82694,Full_Stack
P82695,Front_End
P82696,DBManege
P82697,Full_Stack
P82698,DBManege
P82699,ServerMange
P82700,DBManege
P82701,Front_End
P82702,Front_End
P82703,Back_End
P82704,ServerMange
P82705,Back_End
